景點介紹,景點照,景點名,評分,評論數,類型,
https://www.tripadvisor.com.tw/Attraction_Review-g13806837-d15064689-Reviews-Shu_Mei_Ping_Observation_Deck-Ruifang_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7a/6c/28/caption.jpg?w=500&h=-1&s=1,樹梅坪觀景台,4.0 分 (共 5 分),2,瞭望台,
https://www.tripadvisor.com.tw/Attraction_Review-g13806773-d10006422-Reviews-Yuhuanggong-North_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/65/5b/2e/caption.jpg?w=500&h=-1&s=1,開基玉皇宮,4.0 分 (共 5 分),8,古蹟 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13808624-d6956302-Reviews-Tainan_Cin_Shuei_Park-Yongkang_Tainan.html,,台南親水公園,3.5 分 (共 5 分),3,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13792475-d19421214-Reviews-New_Taipei_City_Landscape_Observatory-Banqiao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/0f/53/f1/caption.jpg?w=500&h=400&s=1,新北市政府大楼観景瞭望台,4.0 分 (共 5 分),2,觀景台和觀景塔,
https://www.tripadvisor.com.tw/Attraction_Review-g13806657-d6955867-Reviews-Jin_Shan_Shitou_Mountain_Park_Hao_Yun_Trail-Jinshan_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/09/75/d9/caption.jpg?w=500&h=400&s=1,金山獅頭山公園好運道,4.0 分 (共 5 分),18,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d4801244-Reviews-National_228_Memorial_Museum-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/7e/96/58/caption.jpg?w=500&h=-1&s=1,二二八國家記念館,4.0 分 (共 5 分),55,歷史博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808870-d16897622-Reviews-Zhudong_Timber_Industry_Exhibition_Hall-Zhudong_Hsinchu_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f7/a8/66/caption.jpg?w=500&h=-1&s=1,竹東林業展示館,3.5 分 (共 5 分),3,自然歷史博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g304160-d6553759-Reviews-Menzong_Battlefield-Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/b1/89/c2/caption.jpg?w=500&h=400&s=1,孟宗竹林古戰場,4.0 分 (共 5 分),2,戰場,
https://www.tripadvisor.com.tw/Attraction_Review-g1437280-d10423238-Reviews-Qimei_Shishi_Resort-Penghu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/9e/ad/a1/caption.jpg?w=500&h=400&s=1,七美石獅風景區,4.5 分 (共 5 分),6,地質構造,
https://www.tripadvisor.com.tw/Attraction_Review-g13808605-d6955827-Reviews-Jade_Bathing_House-Yilan_City_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/0c/09/5b/caption.jpg?w=500&h=400&s=1,玉石澡堂,3.0 分 (共 5 分),1,溫泉和間歇泉,
https://www.tripadvisor.com.tw/Attraction_Review-g13806921-d11746804-Reviews-Duotian_Rongji_Guju-Tamsui_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ff/30/34/caption.jpg?w=500&h=-1&s=1,多田榮吉故居,4.0 分 (共 5 分),19,古蹟,
https://www.tripadvisor.com.tw/Attraction_Review-g13808635-d6955800-Reviews-Hanbi_Trail-Yuchi_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d1/fd/9b/caption.jpg?w=500&h=400&s=1,涵碧步道,4.5 分 (共 5 分),17,登山步道,
,,,,56,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806459-d6554351-Reviews-Arwim_Charisma_Museum-Dayuan_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/aa/99/d0/photo0jpg.jpg?w=500&h=-1&s=1,雅聞魅力博覽館,3.5 分 (共 5 分),3,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806821-d8154764-Reviews-Bailongyan-Qishan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/3a/2a/3e/caption.jpg?w=500&h=-1&s=1,白龍庵,4.0 分 (共 5 分),2,史跡徒步區 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13792751-d12893044-Reviews-Cat_s_Love_Story-Budai_Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/00/b8/f0/caption.jpg?w=500&h=400&s=1,喵星人的愛情故事,4.0 分 (共 5 分),2,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808877-d6554720-Reviews-Walami_Trail-Zhuoxi_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/10/e9/3f/walami-trail.jpg?w=500&h=-1&s=1,瓦拉米古道,4.5 分 (共 5 分),43,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806603-d6554133-Reviews-Guangfu_Sugar_Factory-Guangfu_Township_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/5e/72/56/caption.jpg?w=500&h=400&s=1,光復糖廠,4.0 分 (共 5 分),111,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d2276342-Reviews-Taipei_Zhongshan_Hall-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5d/6f/4f/caption.jpg?w=500&h=-1&s=1,台北中山堂,4.0 分 (共 5 分),104,古蹟,
https://www.tripadvisor.com.tw/Attraction_Review-g13806844-d6553985-Reviews-Xin_Zhuang_Ci_You_Temple-Sanchong_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/76/d7/b2/photo0jpg.jpg?w=500&h=-1&s=1,新莊慈祐宮,4.5 分 (共 5 分),11,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808543-d6956637-Reviews-Yucheng_Park-Xizhi_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/5e/38/94/caption.jpg?w=500&h=-1&s=1,玉成公園,4.5 分 (共 5 分),3,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g304160-d8064723-Reviews-Fubuzhizi_Duanya-Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/de/f3/45/caption.jpg?w=500&h=400&s=1,父不知子断崖,4.0 分 (共 5 分),1,景點和地標 • 景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808443-d11733521-Reviews-Zhongxing_Cultural_And_Creative_Park-Wujie_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/6a/7d/imag2488-largejpg.jpg?w=500&h=-1&s=1,中興文化創意園區,4.0 分 (共 5 分),30,景點和地標 • 公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806763-d6554680-Reviews-Miaoli_Lion_s_Mountain_Trail-Nanzhuang_Miaoli.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/92/b7/3e/caption.jpg?w=500&h=400&s=1,苗栗獅山古道,4.0 分 (共 5 分),5,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d16736680-Reviews-Shuang_Jing_Miao-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/da/2d/c9/photo0jpg.jpg?w=500&h=400&s=1,雙境廟,3.0 分 (共 5 分),1,景點和地標 • 宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806441-d6554107-Reviews-Dalin_Sugar_Factory-Dalin_Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c8/03/27/caption.jpg?w=500&h=400&s=1,大林糖廠,3.5 分 (共 5 分),2,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806650-d6553960-Reviews-Wuchang_Temple-Jiji_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/df/d3/3f/the-old-temple.jpg?w=500&h=400&s=1,武昌宮,4.0 分 (共 5 分),17,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806921-d6553944-Reviews-Tamshui_Cultural_Park-Tamsui_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8a/85/9e/caption.jpg?w=500&h=400&s=1,淡水文化園區,3.5 分 (共 5 分),14,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808394-d6554655-Reviews-Jingmei_River_Bikeway-Wenshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d0/c6/4a/caption.jpg?w=500&h=400&s=1,景美溪自行車道,4.5 分 (共 5 分),6,單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806773-d2687728-Reviews-Magic_School_of_Green_Technology-North_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/71/11/11/filename-dsc07405-jpg.jpg?w=500&h=400&s=1,綠色魔法學校,4.5 分 (共 5 分),6,建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13806740-d6554738-Reviews-Yejianghua_River_Trail-Meishan_Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/53/70/85/photo0jpg.jpg?w=500&h=-1&s=1,野薑花溪步道,4.5 分 (共 5 分),3,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806809-d6974728-Reviews-Xing_Da_Harbor_Tourist_Fish_Market-Qieding_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/48/9b/b1/photo0jpg.jpg?w=500&h=-1&s=1,興達港觀光魚市,4.0 分 (共 5 分),27,景點和地標 • 跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13808622-d4374055-Reviews-Yonghe_Wangxi_Villas-Yonghe_New_Taipei.html,,永和網溪別墅,4.0 分 (共 5 分),1,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d9755723-Reviews-Wenshui_Yiwen_Center-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c8/f9/a4/caption.jpg?w=500&h=400&s=1,文水藝文中心,,,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d6553965-Reviews-Wenli_Dadao-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c1/f4/5b/20180923-064933-largejpg.jpg?w=500&h=400&s=1,文理大道,4.5 分 (共 5 分),13,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806879-d11765435-Reviews-Yangming_Mountain-Shilin_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/fd/1c/caption.jpg?w=500&h=-1&s=1,陽明山,4.5 分 (共 5 分),20,山脈,
https://www.tripadvisor.com.tw/Attraction_Review-g13808394-d6955747-Reviews-Fudekeng_Reserve_Park-Wenshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/78/06/68/caption.jpg?w=500&h=-1&s=1,福德坑環保復育公園,5.0 分 (共 5 分),2,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806951-d15338541-Reviews-Bangka_Old_Street-Wanhua_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/af/07/66/caption.jpg?w=500&h=400&s=1,艋舺老街,4.0 分 (共 5 分),13,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806622-d6554339-Reviews-Yuan_Zuei_Shao_Lai_Shan-Heping_District_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e3/b3/b7/yuanzueishan-trail.jpg?w=500&h=400&s=1,鳶嘴稍來山步道,5.0 分 (共 5 分),15,山脈,
https://www.tripadvisor.com.tw/Attraction_Review-g13808515-d17623240-Reviews-Taipei_Railway_Workshop-Xinyi_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ed/1e/84/caption.jpg?w=500&h=400&s=1,台北機廠鉄道博物館園区,4.5 分 (共 5 分),7,歷史博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806883-d6554124-Reviews-Fugui_Cape_Lighthouse-Shimen_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b2/75/77/30-143.jpg?w=500&h=-1&s=1,富貴角燈塔,4.0 分 (共 5 分),57,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806438-d490837-Reviews-Tianhou_Temple-Dajia_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/d4/46/b2/tianhou-temple.jpg?w=500&h=-1&s=1,台中天后宮,5.0 分 (共 5 分),4,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d6554424-Reviews-Lukang_Folk_Arts_Museum-Changhua_City_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c5/d3/17/caption.jpg?w=500&h=400&s=1,鹿港民俗文物館,4.5 分 (共 5 分),31,特色博物館,
,,,,57,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13808542-d6554287-Reviews-Siyu-Xiyu_Penghu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4f/07/ae/caption.jpg?w=500&h=-1&s=1,西嶼,4.5 分 (共 5 分),21,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806652-d6956353-Reviews-Taimali_Kinchen_Mountain-Jinfeng_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/75/bf/1c/caption.jpg?w=500&h=-1&s=1,太麻里金針山,4.5 分 (共 5 分),51,山脈,
https://www.tripadvisor.com.tw/Attraction_Review-g12421151-d6554055-Reviews-Zilinchan_Temple-Yuanlin_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f0/22/db/caption.jpg?w=500&h=-1&s=1,紫林禪寺,4.0 分 (共 5 分),1,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792478-d6964054-Reviews-Baoshan_Water_Reservoir-Baoshan_Hsinchu_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6a/b1/b2/it-s-beautiful.jpg?w=500&h=-1&s=1,寶山水庫,4.0 分 (共 5 分),15,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13808557-d12906577-Reviews-Kaohsiung_Design_Festival-Yancheng_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8d/9b/65/design-into-local-x-issue.jpg?w=500&h=400&s=1,高雄設計節,4.5 分 (共 5 分),5,文化活動,
https://www.tripadvisor.com.tw/Attraction_Review-g13808672-d12362791-Reviews-Tai_Tien_Temple-Zhongshan_District_Keelung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9b/a8/08/photo0jpg.jpg?w=500&h=400&s=1,代天宮,3.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806607-d2168816-Reviews-Hatta_Yoichi_Memorial_Park-Guantian_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/25/3f/aa/photo8jpg.jpg?w=500&h=-1&s=1,八田與一記念公園,4.0 分 (共 5 分),83,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g1433864-d6963810-Reviews-Dongshi_Fishing_Harbor-Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/75/ed/85/caption.jpg?w=500&h=-1&s=1,東石漁港,4.0 分 (共 5 分),4,景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808635-d6952600-Reviews-Shueishe_Vistors_Center-Yuchi_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/e2/6c/09/caption.jpg?w=500&h=-1&s=1,水社遊客中心,3.5 分 (共 5 分),74,,
https://www.tripadvisor.com.tw/Attraction_Review-g13808894-d6956496-Reviews-Lotus_Forest-Zhushan_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4b/01/c5/caption.jpg?w=500&h=400&s=1,忘憂森林,4.5 分 (共 5 分),11,森林,
https://www.tripadvisor.com.tw/Attraction_Review-g13808394-d12800107-Reviews-Zhi_Nan_Gong_Mao_Kong_Qin_Shan_You_Dao-Wenshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/23/18/f1/caption.jpg?w=500&h=-1&s=1,指南宮猫空親山遊歩道,4.0 分 (共 5 分),6,景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806469-d6554589-Reviews-Da_Peng_Bay_Bike_Trail-Donggang_Pingtung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c0/34/0d/mangroove.jpg?w=500&h=-1&s=1,大鵬灣環灣自行車道,4.0 分 (共 5 分),14,單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806837-d11997920-Reviews-Fu_Shan_Temple-Ruifang_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/33/31/d8/photo4jpg.jpg?w=500&h=-1&s=1,福山宮,4.0 分 (共 5 分),4,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806751-d6955882-Reviews-Jinyue_Waterfall-Nan_ao_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/1e/ec/24/photo0jpg.jpg?w=500&h=400&s=1,金岳瀑布,4.5 分 (共 5 分),3,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13808558-d19514890-Reviews-Fu_De_Gong-Yangmei_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2f/62/49/caption.jpg?w=500&h=-1&s=1,福徳宮,3.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806674-d15512128-Reviews-Jian_Long_Gong-Lingya_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6d/73/e1/caption.jpg?w=500&h=-1&s=1,苓雅寮建龍宮,4.0 分 (共 5 分),2,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g1432365-d10678942-Reviews-Shiding_Beiyi_Highway-New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ff/1c/10/caption.jpg?w=500&h=-1&s=1,石碇北宜公路,4.5 分 (共 5 分),3,自駕觀景遊,
https://www.tripadvisor.com.tw/Attraction_Review-g13806635-d10391875-Reviews-Dashan_Farm-Huatan_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f2/d7/7e/caption.jpg?w=500&h=400&s=1,大山休閒農場,5.0 分 (共 5 分),1,農場 • 農場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806848-d6956580-Reviews-Yung_Ho_Shan_Reservoir-Sanwan_Miaoli.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4a/58/c5/caption.jpg?w=500&h=-1&s=1,永和山水庫,4.0 分 (共 5 分),8,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13808605-d6554353-Reviews-Beneficial_Microbe_Museum-Yilan_City_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d4/f2/a6/imag1154-largejpg.jpg?w=500&h=400&s=1,菌寶貝博物館,3.0 分 (共 5 分),7,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806442-d6553912-Reviews-Tainan_Astronomical_Education_Area-Danei_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ff/80/fa/caption.jpg?w=500&h=400&s=1,南瀛天文教育園區,4.0 分 (共 5 分),12,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806834-d11946916-Reviews-Zhongshan_Tang-Renwu_Kaohsiung.html,,中山堂,4.0 分 (共 5 分),1,古蹟 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792454-d1488674-Reviews-Zhen_antang_Feihu_General_Temple-Annan_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/db/d0/b4/caption.jpg?w=500&h=-1&s=1,鎮安堂飛虎將軍廟,4.5 分 (共 5 分),53,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808623-d11920237-Reviews-Chengmei_Hall-Yongjing_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/18/72/04/dsc-2817-largejpg.jpg?w=500&h=400&s=1,成美文化園,4.0 分 (共 5 分),17,古蹟 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806570-d14214389-Reviews-193_Xian_Dao-Fenglin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d1/f6/5b/caption.jpg?w=500&h=-1&s=1,193縣道,5.0 分 (共 5 分),1,地區 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806592-d6956551-Reviews-Yanliao_Beach_Park-Gongliao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/54/7d/13/jetty.jpg?w=500&h=400&s=1,藍灣海濱休憩園區,4.5 分 (共 5 分),5,海灘,
https://www.tripadvisor.com.tw/Attraction_Review-g13792435-d6955938-Reviews-Lover_s_Lake_Park-Anle_Keelung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/69/68/9e/lover-s-lake-park-5.jpg?w=500&h=400&s=1,情人湖公園,4.5 分 (共 5 分),31,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806900-d9562812-Reviews-Nylon_Cheng_Memorial_Museum-Songshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/2c/d6/aa/nylon-cheng-memorial.jpg?w=500&h=-1&s=1,Nylon Cheng Memorial Museum,5.0 分 (共 5 分),5,特色博物館 • 歷史博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13792475-d16882550-Reviews-Dingjing_Hall-Banqiao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/9f/32/a5/caption.jpg?w=500&h=-1&s=1,定靜堂,4.0 分 (共 5 分),2,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808543-d6956512-Reviews-Xi_Zhi_Da_Jian_Mountain-Xizhi_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c5/3a/d7/imag1150-largejpg.jpg?w=500&h=-1&s=1,汐止大尖山,4.0 分 (共 5 分),10,山脈,
,,,,58,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806450-d8550830-Reviews-Jhongdou_Wetlands_Park-Dashu_District_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a7/8f/da/kaohsiung.jpg?w=500&h=400&s=1,Jhongdou Wetlands Park,5.0 分 (共 5 分),2,水域 • 公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d16736670-Reviews-Taipei_Baoxia_Temple-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/da/30/01/photo0jpg.jpg?w=500&h=-1&s=1,臺北保霞宮,3.0 分 (共 5 分),1,景點和地標 • 宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13792475-d19972444-Reviews-Nan_Jie_Diao_Xia_Xiu_Xian_Hui_Guan-Banqiao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bd/1f/24/dsc-0148-largejpg.jpg?w=500&h=400&s=1,南傑釣蝦休閒會館,4.0 分 (共 5 分),1,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13808557-d11930943-Reviews-Kuchan_Shopping_District-Yancheng_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/45/74/43/caption.jpg?w=500&h=-1&s=1,鹽埕堀江商場,3.5 分 (共 5 分),8,史跡徒步區 • 跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13808515-d9761941-Reviews-BeerGeek_MicroPub_Taipei-Xinyi_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/fd/c5/1b/always-have-cool-beer.jpg?w=500&h=400&s=1,BeerGeek MicroPub Taipei,4.5 分 (共 5 分),22,啤酒廠,
